t,lb,ts,s,userId,rc,shop,search__phrase,productId,hrts
137,SU61-BrowseCat2-Page,1330421481827,true,PT12022810301,200,KIE,Salt Winter,8660117787514689059,2012-02-28T09:31:21.827Z
826,SU12b-PickProduct-Page,1330421482101,true,PT30228103115,200,MAF,cisaille,8519304225180884120,2012-02-28T09:31:22.101Z
832,SU32-GoToCart-Page,1330421485583,true,PT7022810309,200,MAF,bac,8519304225180890163,2012-02-28T09:31:25.583Z
2054,SU12b-PickProduct-Page,1330421486927,true,PT8022810311,200,OIN,bestron,8563771665917848079,2012-02-28T09:31:26.927Z
807,SU32-GoToCart-Page,1330421489615,true,PT16022810302,200,FAB,jerrican,8563771665917915388,2012-02-28T09:31:29.615Z
1308,SU32-GoToCart-Page,1330421489383,true,PT9022810308,200,MAF,ESCABEAU,8519304225180866291,2012-02-28T09:31:29.383Z
1160,SU32-GoToCart-Page,1330421489536,true,PT10022810302,200,WDK,riippukansiokaappi,8482248024566727105,2012-02-28T09:31:29.536Z
597,SU11-SearchPhrase-Page,1330421490197,true,PT13022810312,200,OIB,parka,8563771665917851706,2012-02-28T09:31:30.197Z
832,SU61-BrowseCat2-Page,1330421490084,true,PT20228102911,200,MAF,transpalette,8519304225180851959,2012-02-28T09:31:30.084Z
1677,SU43-Paiment-Page,1330421489387,true,PT40228103012,200,MAF,aimant,8519304225180890039,2012-02-28T09:31:29.387Z
598,SU32-GoToCart-Page,1330421490804,true,PT6022810304,200,OIB,soudure,8563771665917864488,2012-02-28T09:31:30.804Z
3417,SU12b-PickProduct-Page,1330421488607,true,PT11022810313,200,OIN,cresta,8563771665917834861,2012-02-28T09:31:28.607Z
295,SU01-HomePage-Page,1330421491976,true,PT12022810318,200,MAF,sel,8660117787514689059,2012-02-28T09:31:31.976Z
1488,SU43-Paiment-Page,1330421491500,true,PT50228103010,200,MAF,poubelle,8519304225180892317,2012-02-28T09:31:31.500Z
782,SU32-GoToCart-Page,1330421492211,true,PT15022810301,200,KEY,fire marshal,8660117787514677028,2012-02-28T09:31:32.211Z
633,SU61-BrowseCat2-Page,1330421493152,true,PT140228102910,200,MAF,loupe,8519304225180871581,2012-02-28T09:31:33.152Z
812,SU31-AddToCart-Page,1330421494549,true,PT30228103115,200,MAF,cisaille,8519304225180884120,2012-02-28T09:31:34.549Z
539,SU41-CustomerDetails-Page,1330421495825,true,PT7022810309,200,MAF,bac,8519304225180890163,2012-02-28T09:31:35.825Z
535,SU61-BrowseCat2-Page,1330421499081,true,PT10228103010,200,MAF,siege,8519304225180870121,2012-02-28T09:31:39.081Z
549,SU41-CustomerDetails-Page,1330421499577,true,PT10022810302,200,WDK,riippukansiokaappi,8482248024566727105,2012-02-28T09:31:39.577Z
236,SU41-CustomerDetails-Page,1330421500191,true,PT16022810302,200,FAB,jerrican,8563771665917915388,2012-02-28T09:31:40.191Z
704,SU41-CustomerDetails-Page,1330421499736,true,PT9022810308,200,MAF,ESCABEAU,8519304225180866291,2012-02-28T09:31:39.736Z
465,SU01-HomePage-Page,1330421500487,true,PT2022810314,200,MSK,553127,8519304225180851959,2012-02-28T09:31:40.487Z
985,SU12b-PickProduct-Page,1330421499993,true,PT13022810312,200,OIB,parka,8563771665917851706,2012-02-28T09:31:39.993Z
190,SU41-CustomerDetails-Page,1330421500894,true,PT6022810304,200,OIB,soudure,8563771665917864488,2012-02-28T09:31:40.894Z
1258,SU31-AddToCart-Page,1330421500437,true,PT8022810311,200,OIN,bestron,8563771665917848079,2012-02-28T09:31:40.437Z
1353,SU31-AddToCart-Page,1330421501402,true,PT11022810313,200,OIN,cresta,8563771665917834861,2012-02-28T09:31:41.402Z
777,SU11-SearchPhrase-Page,1330421502208,true,PT12022810318,200,MAF,sel,8519304225180866925,2012-02-28T09:31:42.208Z
269,SU01-HomePage-Page,1330421503048,true,PT140228103111,200,MAF,echaffaudage,8519304225180871581,2012-02-28T09:31:43.048Z
816,SU41-CustomerDetails-Page,1330421502580,true,PT15022810301,200,KEY,fire marshal,8660117787514677028,2012-02-28T09:31:42.580Z
1251,SU32-GoToCart-Page,1330421504491,true,PT30228103115,200,MAF,cisaille,8519304225180884120,2012-02-28T09:31:44.491Z
638,SU42-DeliveryAndBilling-Page,1330421506651,true,PT7022810309,200,MAF,bac,8519304225180890163,2012-02-28T09:31:46.651Z
994,SU42-DeliveryAndBilling-Page,1330421509873,true,PT9022810308,200,MAF,ESCABEAU,8519304225180866291,2012-02-28T09:31:49.873Z
596,SU42-DeliveryAndBilling-Page,1330421510396,true,PT16022810302,200,FAB,jerrican,8563771665917915388,2012-02-28T09:31:50.396Z
375,SU42-DeliveryAndBilling-Page,1330421510646,true,PT6022810304,200,OIB,soudure,8563771665917864488,2012-02-28T09:31:50.646Z
450,SU11-SearchPhrase-Page,1330421510622,true,PT140228103111,200,MAF,echaffaudage,8519304225180834114,2012-02-28T09:31:50.622Z
633,SU61-BrowseCat2-Page,1330421510511,true,PT40228103012,200,MAF,aimant,8519304225180890039,2012-02-28T09:31:50.511Z
1251,SU42-DeliveryAndBilling-Page,1330421509906,true,PT10022810302,200,WDK,riippukansiokaappi,8482248024566727105,2012-02-28T09:31:49.906Z
296,SU01-HomePage-Page,1330421510894,true,PT10228103111,200,MAF,echafaudage,8519304225180870121,2012-02-28T09:31:50.894Z
642,SU11-SearchPhrase-Page,1330421511029,true,PT2022810314,200,MSK,553127,8519304225180851959,2012-02-28T09:31:51.029Z
613,SU31-AddToCart-Page,1330421511195,true,PT13022810312,200,OIB,parka,8563771665917851706,2012-02-28T09:31:51.195Z
1200,SU32-GoToCart-Page,1330421511872,true,PT8022810311,200,OIN,bestron,8563771665917848079,2012-02-28T09:31:51.872Z
561,SU61-BrowseCat2-Page,1330421512697,true,PT50228103010,200,MAF,poubelle,8519304225180892317,2012-02-28T09:31:52.697Z
1045,SU12b-PickProduct-Page,1330421512258,true,PT12022810318,200,MAF,sel,8519304225180866925,2012-02-28T09:31:52.258Z
1187,SU42-DeliveryAndBilling-Page,1330421512624,true,PT15022810301,200,KEY,fire marshal,8660117787514677028,2012-02-28T09:31:52.624Z
1927,SU32-GoToCart-Page,1330421512578,true,PT11022810313,200,OIN,cresta,8563771665917834861,2012-02-28T09:31:52.578Z
609,SU41-CustomerDetails-Page,1330421515878,true,PT30228103115,200,MAF,cisaille,8519304225180884120,2012-02-28T09:31:55.878Z
1504,SU43-Paiment-Page,1330421516865,true,PT7022810309,200,MAF,bac,8519304225180890163,2012-02-28T09:31:56.865Z
1673,SU43-Paiment-Page,1330421518650,true,PT9022810308,200,MAF,ESCABEAU,8519304225180866291,2012-02-28T09:31:58.650Z
270,SU01-HomePage-Page,1330421520360,true,PT40228103213,200,MAF,escabeau,8519304225180890039,2012-02-28T09:32:00.360Z
755,SU12b-PickProduct-Page,1330421520512,true,PT140228103111,200,MAF,echaffaudage,8519304225180834114,2012-02-28T09:32:00.512Z
1245,SU43-Paiment-Page,1330421520434,true,PT16022810302,200,FAB,jerrican,8563771665917915388,2012-02-28T09:32:00.434Z
435,SU11-SearchPhrase-Page,1330421521417,true,PT10228103111,200,MAF,echafaudage,8519304225180870780,2012-02-28T09:32:01.417Z
489,SU32-GoToCart-Page,1330421522458,true,PT13022810312,200,OIB,parka,8563771665917851706,2012-02-28T09:32:02.458Z
292,SU01-HomePage-Page,1330421523034,true,PT5022810322,200,KEY,safe,8519304225180892317,2012-02-28T09:32:03.034Z
1057,SU43-Paiment-Page,1330421522271,true,PT15022810301,200,KEY,fire marshal,8660117787514677028,2012-02-28T09:32:02.271Z
978,SU12b-PickProduct-Page,1330421522452,true,PT2022810314,200,MSK,553127,8519304225180851959,2012-02-28T09:32:02.452Z
1164,SU43-Paiment-Page,1330421522628,true,PT6022810304,200,OIB,soudure,8563771665917864488,2012-02-28T09:32:02.628Z
745,SU41-CustomerDetails-Page,1330421523193,true,PT8022810311,200,OIN,bestron,8563771665917848079,2012-02-28T09:32:03.193Z
1584,SU43-Paiment-Page,1330421522380,true,PT10022810302,200,WDK,riippukansiokaappi,8482248024566727105,2012-02-28T09:32:02.380Z
494,SU31-AddToCart-Page,1330421523706,true,PT12022810318,200,MAF,sel,8519304225180866925,2012-02-28T09:32:03.706Z
999,SU41-CustomerDetails-Page,1330421524656,true,PT11022810313,200,OIN,cresta,8563771665917834861,2012-02-28T09:32:04.656Z
885,SU42-DeliveryAndBilling-Page,1330421526990,true,PT30228103115,200,MAF,cisaille,8519304225180884120,2012-02-28T09:32:06.990Z
514,SU31-AddToCart-Page,1330421530587,true,PT140228103111,200,MAF,echaffaudage,8519304225180834114,2012-02-28T09:32:10.587Z
340,SU11-SearchPhrase-Page,1330421531378,true,PT40228103213,200,MAF,escabeau,8519304225180850221,2012-02-28T09:32:11.378Z
238,SU41-CustomerDetails-Page,1330421532909,true,PT13022810312,200,OIB,parka,8563771665917851706,2012-02-28T09:32:12.909Z
544,SU11-SearchPhrase-Page,1330421533349,true,PT5022810322,200,KEY,safe,8660117787514670298,2012-02-28T09:32:13.349Z
793,SU12b-PickProduct-Page,1330421533342,true,PT10228103111,200,MAF,echafaudage,8519304225180870780,2012-02-28T09:32:13.342Z
803,SU42-DeliveryAndBilling-Page,1330421533573,true,PT8022810311,200,OIN,bestron,8563771665917848079,2012-02-28T09:32:13.573Z
556,SU31-AddToCart-Page,1330421534028,true,PT2022810314,200,MSK,553127,8519304225180851959,2012-02-28T09:32:14.028Z
3252,SU32-GoToCart-Page,1330421535924,true,PT12022810318,200,MAF,sel,8519304225180866925,2012-02-28T09:32:15.924Z
3032,SU42-DeliveryAndBilling-Page,1330421536208,true,PT11022810313,200,OIN,cresta,8563771665917834861,2012-02-28T09:32:16.208Z
2835,SU43-Paiment-Page,1330421537028,true,PT30228103115,200,MAF,cisaille,8519304225180884120,2012-02-28T09:32:17.028Z
620,SU61-BrowseCat2-Page,1330421539710,true,PT7022810309,200,MAF,bac,8519304225180890163,2012-02-28T09:32:19.710Z
759,SU32-GoToCart-Page,1330421540408,true,PT140228103111,200,MAF,echaffaudage,8519304225180834114,2012-02-28T09:32:20.408Z
751,SU42-DeliveryAndBilling-Page,1330421541239,true,PT13022810312,200,OIB,parka,8563771665917851706,2012-02-28T09:32:21.239Z
723,SU61-BrowseCat2-Page,1330421542644,true,PT9022810308,200,MAF,ESCABEAU,8519304225180866291,2012-02-28T09:32:22.644Z
2275,SU12b-PickProduct-Page,1330421542494,true,PT40228103213,200,MAF,escabeau,8519304225180850221,2012-02-28T09:32:22.494Z
501,SU31-AddToCart-Page,1330421544740,true,PT10228103111,200,MAF,echafaudage,8519304225180870780,2012-02-28T09:32:24.740Z
648,SU61-BrowseCat2-Page,1330421545092,true,PT16022810302,200,FAB,jerrican,8563771665917915388,2012-02-28T09:32:25.092Z
2149,SU32-GoToCart-Page,1330421544125,true,PT2022810314,200,MSK,553127,8519304225180851959,2012-02-28T09:32:24.125Z
2131,SU43-Paiment-Page,1330421545956,true,PT8022810311,200,OIN,bestron,8563771665917848079,2012-02-28T09:32:25.956Z
453,SU01-HomePage-Page,1330421548319,true,PT7022810325,200,OIN,flip-frame - beschermhoezen,8519304225180890163,2012-02-28T09:32:28.319Z
5684,SU12b-PickProduct-Page,1330421543951,true,PT5022810322,200,KEY,safe,8660117787514670298,2012-02-28T09:32:23.951Z
6061,SU61-BrowseCat2-Page,1330421544805,true,PT15022810301,200,KEY,fire marshal,8660117787514677028,2012-02-28T09:32:24.805Z
6958,SU61-BrowseCat2-Page,1330421544288,true,PT6022810304,200,OIB,soudure,8563771665917864488,2012-02-28T09:32:24.288Z
700,SU41-CustomerDetails-Page,1330421550786,true,PT12022810318,200,MAF,sel,8519304225180866925,2012-02-28T09:32:30.786Z
8146,SU61-BrowseCat2-Page,1330421543390,true,PT10022810302,200,WDK,riippukansiokaappi,8482248024566727105,2012-02-28T09:32:23.390Z
527,SU41-CustomerDetails-Page,1330421551530,true,PT140228103111,200,MAF,echaffaudage,8519304225180834114,2012-02-28T09:32:31.530Z
2937,SU43-Paiment-Page,1330421549599,true,PT11022810313,200,OIN,cresta,8563771665917834861,2012-02-28T09:32:29.599Z
199,SU41-CustomerDetails-Page,1330421554911,true,PT2022810314,200,MSK,553127,8519304225180851959,2012-02-28T09:32:34.911Z
488,SU01-HomePage-Page,1330421554662,true,PT9022810329,200,MAF,ventouse,8519304225180866291,2012-02-28T09:32:34.662Z
1029,SU43-Paiment-Page,1330421554309,true,PT13022810312,200,OIB,parka,8563771665917851706,2012-02-28T09:32:34.309Z
279,SU01-HomePage-Page,1330421556486,true,PT16022810327,200,MAF,banc,8563771665917915388,2012-02-28T09:32:36.486Z
1038,SU32-GoToCart-Page,1330421556253,true,PT10228103111,200,MAF,echafaudage,8519304225180870780,2012-02-28T09:32:36.253Z
514,SU31-AddToCart-Page,1330421557158,true,PT40228103213,200,MAF,escabeau,8519304225180850221,2012-02-28T09:32:37.158Z
480,SU11-SearchPhrase-Page,1330421558841,true,PT7022810325,200,OIN,flip-frame - beschermhoezen,8563771665917899121,2012-02-28T09:32:38.841Z
301,SU01-HomePage-Page,1330421559619,true,PT150228103213,200,MAF,26M8664,8660117787514677028,2012-02-28T09:32:39.619Z
702,SU31-AddToCart-Page,1330421559529,true,PT5022810322,200,KEY,safe,8660117787514670298,2012-02-28T09:32:39.529Z
277,SU01-HomePage-Page,1330421560593,true,PT60228103210,200,MAF,retention,8563771665917864488,2012-02-28T09:32:40.593Z
691,SU42-DeliveryAndBilling-Page,1330421560992,true,PT140228103111,200,MAF,echaffaudage,8519304225180834114,2012-02-28T09:32:40.992Z
612,SU42-DeliveryAndBilling-Page,1330421561116,true,PT12022810318,200,MAF,sel,8519304225180866925,2012-02-28T09:32:41.116Z
261,SU01-HomePage-Page,1330421561728,true,PT100228103210,200,MAF,cric,8482248024566727105,2012-02-28T09:32:41.728Z
488,SU11-SearchPhrase-Page,1330421563483,true,PT9022810329,200,MAF,ventouse,8519304225180873256,2012-02-28T09:32:43.483Z
592,SU61-BrowseCat2-Page,1330421564539,true,PT30228103115,200,MAF,cisaille,8519304225180884120,2012-02-28T09:32:44.539Z
342,SU42-DeliveryAndBilling-Page,1330421566238,true,PT2022810314,200,MSK,553127,8519304225180851959,2012-02-28T09:32:46.238Z
592,SU11-SearchPhrase-Page,1330421567042,true,PT16022810327,200,MAF,banc,8519304225180844434,2012-02-28T09:32:47.042Z
846,SU32-GoToCart-Page,1330421566995,true,PT40228103213,200,MAF,escabeau,8519304225180850221,2012-02-28T09:32:46.995Z
743,SU41-CustomerDetails-Page,1330421567671,true,PT10228103111,200,MAF,echafaudage,8519304225180870780,2012-02-28T09:32:47.671Z
1037,SU12b-PickProduct-Page,1330421568795,true,PT7022810325,200,OIN,flip-frame - beschermhoezen,8563771665917899121,2012-02-28T09:32:48.795Z
856,SU32-GoToCart-Page,1330421570129,true,PT5022810322,200,KEY,safe,8660117787514670298,2012-02-28T09:32:50.129Z
1316,SU61-BrowseCat2-Page,1330421569861,true,PT8022810311,200,OIN,bestron,8563771665917848079,2012-02-28T09:32:49.861Z
2098,SU11-SearchPhrase-Page,1330421569534,true,PT150228103213,200,MAF,26M8664,8660117787514677028,2012-02-28T09:32:49.534Z
1444,SU43-Paiment-Page,1330421570242,true,PT140228103111,200,MAF,echaffaudage,8519304225180834114,2012-02-28T09:32:50.242Z
1422,SU43-Paiment-Page,1330421570282,true,PT12022810318,200,MAF,sel,8519304225180866925,2012-02-28T09:32:50.282Z
425,SU11-SearchPhrase-Page,1330421572020,true,PT100228103210,200,MAF,cric,8519304225180882793,2012-02-28T09:32:52.020Z
917,SU11-SearchPhrase-Page,1330421571901,true,PT60228103210,200,MAF,retention,8519304225180841681,2012-02-28T09:32:51.901Z
1174,SU61-BrowseCat2-Page,1330421573276,true,PT11022810313,200,OIN,cresta,8563771665917834861,2012-02-28T09:32:53.276Z
284,SU01-HomePage-Page,1330421574499,true,PT30228103216,200,MAF,parka,8519304225180884120,2012-02-28T09:32:54.499Z
713,SU12b-PickProduct-Page,1330421574914,true,PT9022810329,200,MAF,ventouse,8519304225180873256,2012-02-28T09:32:54.914Z
711,SU61-BrowseCat2-Page,1330421575492,true,PT13022810312,200,OIB,parka,8563771665917851706,2012-02-28T09:32:55.492Z
1113,SU43-Paiment-Page,1330421575766,true,PT2022810314,200,MSK,553127,8519304225180851959,2012-02-28T09:32:55.766Z
516,SU41-CustomerDetails-Page,1330421578007,true,PT40228103213,200,MAF,escabeau,8519304225180850221,2012-02-28T09:32:58.007Z
861,SU12b-PickProduct-Page,1330421578132,true,PT16022810327,200,MAF,banc,8519304225180844434,2012-02-28T09:32:58.132Z
1251,SU31-AddToCart-Page,1330421578623,true,PT7022810325,200,OIN,flip-frame - beschermhoezen,8563771665917899121,2012-02-28T09:32:58.623Z
621,SU41-CustomerDetails-Page,1330421579257,true,PT5022810322,200,KEY,safe,8660117787514670298,2012-02-28T09:32:59.257Z
262,SU01-HomePage-Page,1330421579644,true,PT8022810321,200,WDK,roska,8563771665917848079,2012-02-28T09:32:59.644Z
763,SU42-DeliveryAndBilling-Page,1330421579230,true,PT10228103111,200,MAF,echafaudage,8519304225180870780,2012-02-28T09:32:59.230Z
1344,SU12b-PickProduct-Page,1330421581064,true,PT150228103213,200,MAF,26M8664,8660117787514677028,2012-02-28T09:33:01.064Z
685,SU12b-PickProduct-Page,1330421582409,true,PT60228103210,200,MAF,retention,8519304225180841681,2012-02-28T09:33:02.409Z
684,SU12b-PickProduct-Page,1330421582728,true,PT100228103210,200,MAF,cric,8519304225180882793,2012-02-28T09:33:02.728Z
825,SU11-SearchPhrase-Page,1330421583570,true,PT30228103216,200,MAF,parka,8519304225180867071,2012-02-28T09:33:03.570Z
314,SU01-HomePage-Page,1330421585743,true,PT13022810337,200,MAF,compresseur,8563771665917851706,2012-02-28T09:33:05.743Z
361,SU01-HomePage-Page,1330421586427,true,PT11022810332,200,KEY,Salt Winter,8563771665917834861,2012-02-28T09:33:06.427Z
870,SU42-DeliveryAndBilling-Page,1330421586437,true,PT40228103213,200,MAF,escabeau,8519304225180850221,2012-02-28T09:33:06.437Z
759,SU31-AddToCart-Page,1330421586626,true,PT9022810329,200,MAF,ventouse,8519304225180873256,2012-02-28T09:33:06.626Z
1543,SU31-AddToCart-Page,1330421587925,true,PT16022810327,200,MAF,banc,8519304225180844434,2012-02-28T09:33:07.925Z
462,SU11-SearchPhrase-Page,1330421589986,true,PT8022810321,200,WDK,roska,8482248024566676086,2012-02-28T09:33:09.986Z
794,SU42-DeliveryAndBilling-Page,1330421590269,true,PT5022810322,200,KEY,safe,8660117787514670298,2012-02-28T09:33:10.269Z
1854,SU43-Paiment-Page,1330421589776,true,PT10228103111,200,MAF,echafaudage,8519304225180870780,2012-02-28T09:33:09.776Z
750,SU61-BrowseCat2-Page,1330421592024,true,PT12022810318,200,MAF,sel,8519304225180866925,2012-02-28T09:33:12.024Z
1133,SU32-GoToCart-Page,1330421592058,true,PT7022810325,200,OIN,flip-frame - beschermhoezen,8563771665917899121,2012-02-28T09:33:12.058Z
595,SU31-AddToCart-Page,1330421593310,true,PT150228103213,200,MAF,26M8664,8660117787514677028,2012-02-28T09:33:13.310Z
1069,SU61-BrowseCat2-Page,1330421593038,true,PT140228103111,200,MAF,echaffaudage,8519304225180834114,2012-02-28T09:33:13.038Z
848,SU31-AddToCart-Page,1330421593722,true,PT60228103210,200,MAF,retention,8519304225180841681,2012-02-28T09:33:13.722Z
541,SU31-AddToCart-Page,1330421594181,true,PT100228103210,200,MAF,cric,8519304225180882793,2012-02-28T09:33:14.181Z
724,SU11-SearchPhrase-Page,1330421594779,true,PT13022810337,200,MAF,compresseur,8519304225180853942,2012-02-28T09:33:14.779Z
715,SU12b-PickProduct-Page,1330421595486,true,PT30228103216,200,MAF,parka,8519304225180867071,2012-02-28T09:33:15.486Z
1625,SU11-SearchPhrase-Page,1330421595859,true,PT11022810332,200,KEY,Salt Winter,8660117787514689113,2012-02-28T09:33:15.859Z
1307,SU32-GoToCart-Page,1330421596202,true,PT9022810329,200,MAF,ventouse,8519304225180873256,2012-02-28T09:33:16.202Z
1319,SU61-BrowseCat2-Page,1330421598793,true,PT2022810314,200,MSK,553127,8519304225180851959,2012-02-28T09:33:18.793Z
975,SU32-GoToCart-Page,1330421599489,true,PT16022810327,200,MAF,banc,8519304225180844434,2012-02-28T09:33:19.489Z
2152,SU43-Paiment-Page,1330421598515,true,PT40228103213,200,MAF,escabeau,8519304225180850221,2012-02-28T09:33:18.515Z
2355,SU12b-PickProduct-Page,1330421600829,true,PT8022810321,200,WDK,roska,8482248024566676086,2012-02-28T09:33:20.829Z
3386,SU43-Paiment-Page,1330421600421,true,PT5022810322,200,KEY,safe,8660117787514670298,2012-02-28T09:33:20.421Z
243,SU01-HomePage-Page,1330421604058,true,PT12022810331,200,FAB,double face,8519304225180866925,2012-02-28T09:33:24.058Z
285,SU01-HomePage-Page,1330421604272,true,PT140228103312,200,MAF,seau,8519304225180834114,2012-02-28T09:33:24.272Z
838,SU32-GoToCart-Page,1330421603944,true,PT150228103213,200,MAF,26M8664,8660117787514677028,2012-02-28T09:33:23.944Z
807,SU41-CustomerDetails-Page,1330421604543,true,PT7022810325,200,OIN,flip-frame - beschermhoezen,8563771665917899121,2012-02-28T09:33:24.543Z
652,SU31-AddToCart-Page,1330421604983,true,PT30228103216,200,MAF,parka,8519304225180867071,2012-02-28T09:33:24.983Z
970,SU32-GoToCart-Page,1330421604684,true,PT100228103210,200,MAF,cric,8519304225180882793,2012-02-28T09:33:24.684Z
955,SU12b-PickProduct-Page,1330421605106,true,PT13022810337,200,MAF,compresseur,8519304225180853942,2012-02-28T09:33:25.106Z
2791,SU32-GoToCart-Page,1330421604360,true,PT60228103210,200,MAF,retention,8519304225180841681,2012-02-28T09:33:24.360Z
583,SU41-CustomerDetails-Page,1330421606918,true,PT9022810329,200,MAF,ventouse,8519304225180873256,2012-02-28T09:33:26.918Z
