t,lb,ts,s,userId,rc,shop,search__phrase,productId
761,SU32-GoToCart-Page,1330418982838,true,PT3022809493,200,MRU,<EOF>,8645295307269004933
758,SU32-GoToCart-Page,1330418982885,true,PT4022809494,200,WSW,38198,8563771665917848378
274,SU41-CustomerDetails-Page,1330418983664,true,PT3022809493,200,MRU,<EOF>,8645295307269004933
1228,SU61-BrowseCat2-Page,1330418982734,true,PT2022809496,200,WNO,tape,8482248024566673224
18,SU42-DeliveryAndBilling-Page,1330418984612,true,PT3022809493,200,MRU,<EOF>,8645295307269004933
522,SU41-CustomerDetails-Page,1330418984589,true,PT4022809494,200,WSW,38198,8563771665917848378
253,SU01-HomePage-Page,1330418985004,true,PT2022809494,200,KEY,lockers,8482248024566673224
1207,SU12b-PickProduct-Page,1330418984447,true,PT1022809496,200,FAB,double face,8563771665917891556
653,SU42-DeliveryAndBilling-Page,1330418985205,true,PT4022809494,200,WSW,38198,8563771665917848378
453,SU31-AddToCart-Page,1330418985869,true,PT1022809496,200,FAB,double face,8563771665917891556
1605,SU11-SearchPhrase-Page,1330418985328,true,PT2022809494,200,KEY,lockers,8660117787514678658
1623,SU43-Paiment-Page,1330418986484,true,PT4022809494,200,WSW,38198,8563771665917848378
1036,SU43-Paiment-Page,1330418987212,true,PT3022809493,200,MRU,<EOF>,8645295307269004933
489,SU32-GoToCart-Page,1330418987804,true,PT1022809496,200,FAB,double face,8563771665917891556
202,SU41-CustomerDetails-Page,1330418988447,true,PT1022809496,200,FAB,double face,8563771665917891556
317,SU42-DeliveryAndBilling-Page,1330418989811,true,PT1022809496,200,FAB,double face,8563771665917891556
2341,SU12b-PickProduct-Page,1330418988490,true,PT2022809494,200,KEY,lockers,8660117787514678658
729,SU61-BrowseCat2-Page,1330418991033,true,PT4022809494,200,WSW,38198,8563771665917848378
197,SU01-HomePage-Page,1330418992117,true,PT3022809494,200,KIE,Winter Heaters,8645295307269004933
347,SU01-HomePage-Page,1330418992387,true,PT4022809494,200,MAF,perforateur,8563771665917848378
1352,SU43-Paiment-Page,1330418992110,true,PT1022809496,200,FAB,double face,8563771665917891556
840,SU31-AddToCart-Page,1330418992699,true,PT2022809494,200,KEY,lockers,8660117787514678658
705,SU11-SearchPhrase-Page,1330418993293,true,PT4022809494,200,MAF,perforateur,8519304225180872968
1483,SU11-SearchPhrase-Page,1330418994010,true,PT3022809494,200,KIE,Winter Heaters,8660117787514672537
1941,SU32-GoToCart-Page,1330418993613,true,PT2022809494,200,KEY,lockers,8660117787514678658
3497,SU12b-PickProduct-Page,1330418994036,true,PT4022809494,200,MAF,perforateur,8519304225180872968
979,SU12b-PickProduct-Page,1330418997078,true,PT3022809494,200,KIE,Winter Heaters,8660117787514672537
746,SU61-BrowseCat2-Page,1330418997380,true,PT1022809496,200,FAB,double face,8563771665917891556
726,SU61-BrowseCat2-Page,1330418998160,true,PT3022809494,200,KIE,Winter Heaters,8660117787514672537
602,SU31-AddToCart-Page,1330418998597,true,PT4022809494,200,MAF,perforateur,8519304225180872968
929,SU41-CustomerDetails-Page,1330418998461,true,PT2022809494,200,KEY,lockers,8660117787514678658
291,SU01-HomePage-Page,1330418999120,true,PT3022809495,200,MCZ,187140,8660117787514672537
527,SU11-SearchPhrase-Page,1330418999459,true,PT3022809495,200,MCZ,187140,8660117787514672537
526,SU01-HomePage-Page,1330418999555,true,PT1022809496,200,MHU,999488,8563771665917891556
813,SU32-GoToCart-Page,1330418999360,true,PT4022809494,200,MAF,perforateur,8519304225180872968
656,SU42-DeliveryAndBilling-Page,1330419000126,true,PT2022809494,200,KEY,lockers,8660117787514678658
623,SU41-CustomerDetails-Page,1330419001564,true,PT4022809494,200,MAF,perforateur,8519304225180872968
1203,SU12b-PickProduct-Page,1330419001121,true,PT3022809495,200,MCZ,187140,8660117787514672537
1440,SU43-Paiment-Page,1330419001373,true,PT2022809494,200,KEY,lockers,8660117787514678658
567,SU42-DeliveryAndBilling-Page,1330419002741,true,PT4022809494,200,MAF,perforateur,8519304225180872968
1586,SU11-SearchPhrase-Page,1330419001986,true,PT1022809496,200,MHU,999488,8563771665917891556
506,SU31-AddToCart-Page,1330419004058,true,PT3022809495,200,MCZ,187140,8660117787514672537
484,SU32-GoToCart-Page,1330419004860,true,PT3022809495,200,MCZ,187140,8660117787514672537
919,SU12b-PickProduct-Page,1330419004778,true,PT1022809496,200,MHU,999488,8563771665917891556
964,SU43-Paiment-Page,1330419005171,true,PT4022809494,200,MAF,perforateur,8519304225180872968
180,SU41-CustomerDetails-Page,1330419007179,true,PT3022809495,200,MCZ,187140,8660117787514672537
516,SU31-AddToCart-Page,1330419007320,true,PT1022809496,200,MHU,999488,8563771665917891556
300,SU42-DeliveryAndBilling-Page,1330419008534,true,PT3022809495,200,MCZ,187140,8660117787514672537
407,SU32-GoToCart-Page,1330419009145,true,PT1022809496,200,MHU,999488,8563771665917891556
702,SU61-BrowseCat2-Page,1330419009083,true,PT4022809494,200,MAF,perforateur,8519304225180872968
1327,SU61-BrowseCat2-Page,1330419009023,true,PT2022809494,200,KEY,lockers,8660117787514678658
331,SU01-HomePage-Page,1330419011328,true,PT2022809502,200,MPL,310070,8660117787514678658
1050,SU43-Paiment-Page,1330419010853,true,PT3022809495,200,MCZ,187140,8660117787514672537
310,SU01-HomePage-Page,1330419011769,true,PT4022809502,200,MSK,pilcicke monterky,8519304225180872968
209,SU41-CustomerDetails-Page,1330419012033,true,PT1022809496,200,MHU,999488,8563771665917891556
224,SU42-DeliveryAndBilling-Page,1330419012892,true,PT1022809496,200,MHU,999488,8563771665917891556
618,SU11-SearchPhrase-Page,1330419013188,true,PT4022809502,200,MSK,pilcicke monterky,8600827866532007411
829,SU11-SearchPhrase-Page,1330419013339,true,PT2022809502,200,MPL,310070,8660117787514678658
1230,SU12b-PickProduct-Page,1330419014347,true,PT4022809502,200,MSK,pilcicke monterky,8600827866532007411
859,SU43-Paiment-Page,1330419014968,true,PT1022809496,200,MHU,999488,8563771665917891556
918,SU12b-PickProduct-Page,1330419015937,true,PT2022809502,200,MPL,310070,8660117787514678658
2173,SU61-BrowseCat2-Page,1330419014888,true,PT3022809495,200,MCZ,187140,8660117787514672537
248,SU01-HomePage-Page,1330419017081,true,PT3022809504,200,OIB,balance,8660117787514672537
582,SU11-SearchPhrase-Page,1330419017527,true,PT3022809504,200,OIB,balance,8563771665917896758
1323,SU31-AddToCart-Page,1330419016976,true,PT4022809502,200,MSK,pilcicke monterky,8600827866532007411
1440,SU61-BrowseCat2-Page,1330419017525,true,PT1022809496,200,MHU,999488,8563771665917891556
738,SU31-AddToCart-Page,1330419018616,true,PT2022809502,200,MPL,310070,8660117787514678658
483,SU32-GoToCart-Page,1330419019076,true,PT4022809502,200,MSK,pilcicke monterky,8600827866532007411
226,SU01-HomePage-Page,1330419019412,true,PT1022809505,200,OID,m?lleimer,8563771665917891556
1089,SU12b-PickProduct-Page,1330419018731,true,PT3022809504,200,OIB,balance,8563771665917896758
228,SU41-CustomerDetails-Page,1330419020412,true,PT4022809502,200,MSK,pilcicke monterky,8600827866532007411
476,SU11-SearchPhrase-Page,1330419021253,true,PT1022809505,200,OID,m?lleimer,8563771665917911585
452,SU31-AddToCart-Page,1330419021354,true,PT3022809504,200,OIB,balance,8563771665917896758
326,SU42-DeliveryAndBilling-Page,1330419021836,true,PT4022809502,200,MSK,pilcicke monterky,8600827866532007411
470,SU32-GoToCart-Page,1330419022198,true,PT2022809502,200,MPL,310070,8660117787514678658
398,SU32-GoToCart-Page,1330419022592,true,PT3022809504,200,OIB,balance,8563771665917896758
368,SU12b-PickProduct-Page,1330419022969,true,PT1022809505,200,OID,m?lleimer,8563771665917911585
599,SU41-CustomerDetails-Page,1330419023357,true,PT2022809502,200,MPL,310070,8660117787514678658
1058,SU43-Paiment-Page,1330419023588,true,PT4022809502,200,MSK,pilcicke monterky,8600827866532007411
173,SU41-CustomerDetails-Page,1330419024498,true,PT3022809504,200,OIB,balance,8563771665917896758
953,SU31-AddToCart-Page,1330419023862,true,PT1022809505,200,OID,m?lleimer,8563771665917911585
330,SU42-DeliveryAndBilling-Page,1330419025056,true,PT2022809502,200,MPL,310070,8660117787514678658
292,SU42-DeliveryAndBilling-Page,1330419025416,true,PT3022809504,200,OIB,balance,8563771665917896758
447,SU32-GoToCart-Page,1330419025896,true,PT1022809505,200,OID,m?lleimer,8563771665917911585
977,SU43-Paiment-Page,1330419026587,true,PT3022809504,200,OIB,balance,8563771665917896758
258,SU41-CustomerDetails-Page,1330419028211,true,PT1022809505,200,OID,m?lleimer,8563771665917911585
1105,SU61-BrowseCat2-Page,1330419028373,true,PT4022809502,200,MSK,pilcicke monterky,8600827866532007411
1476,SU43-Paiment-Page,1330419028101,true,PT2022809502,200,MPL,310070,8660117787514678658
341,SU42-DeliveryAndBilling-Page,1330419029442,true,PT1022809505,200,OID,m?lleimer,8563771665917911585
465,SU61-BrowseCat2-Page,1330419029928,true,PT3022809504,200,OIB,balance,8563771665917896758
